,cve_id,user,project,repository,description,label
834,CVE-2015-2912,orientechnologies,orientdb,https://github.com/orientechnologies/orientdb,"The JSONP endpoint in the Studio component in OrientDB Server Community Edition before 2.0.15 and 2.1.x before 2.1.1 does not properly restrict callback values, which allows remote attackers to conduct cross-site request forgery (CSRF) attacks, and obtain sensitive information, via a crafted HTTP request.",OrientDB
587,CVE-2015-2913,orientechnologies,orientdb,https://github.com/orientechnologies/orientdb,"server/network/protocol/http/OHttpSessionManager.java in the Studio component in OrientDB Server Community Edition before 2.0.15 and 2.1.x before 2.1.1 improperly relies on the java.util.Random class for generation of random Session ID values, which makes it easier for remote attackers to predict a value by determining the internal state of the PRNG in this class.",OrientDB
2185,CVE-2015-2922,torvalds,linux,https://github.com/torvalds/linux,The ndisc_router_discovery function in net/ipv6/ndisc.c in the Neighbor Discovery (ND) protocol implementation in the IPv6 stack in the Linux kernel before 3.19.6 allows remote attackers to reconfigure a hop-limit setting via a small hop_limit value in a Router Advertisement (RA) message.,Linux
1821,CVE-2015-2925,torvalds,linux,https://github.com/torvalds/linux,"The prepend_path function in fs/dcache.c in the Linux kernel before 4.2.4 does not properly handle rename actions inside a bind mount, which allows local users to bypass an intended container protection mechanism by renaming a directory, related to a ""double-chroot attack.""",Linux
406,CVE-2015-2951,F21,jwt,https://github.com/F21/jwt,JWT.php in F21 JWT before 2.0 allows remote attackers to bypass signature verification via crafted tokens.,JWT
3249,CVE-2015-2963,thoughtbot,paperclip,https://github.com/thoughtbot/paperclip,"The thoughtbot paperclip gem before 4.2.2 for Ruby does not consider the content-type value during media-type validation, which allows remote attackers to upload HTML documents and conduct cross-site scripting (XSS) attacks via a spoofed value, as demonstrated by image/jpeg.",paperclip
2844,CVE-2015-2972,sysphonic,thetis,https://github.com/sysphonic/thetis,Multiple SQL injection vulnerabilities in Sysphonic Thetis before 2.3.0 allow remote attackers to execute arbitrary SQL commands via unspecified vectors.,Thetis
3125,CVE-2015-3010,ceph,ceph-deploy,https://github.com/ceph/ceph-deploy,"ceph-deploy before 1.5.23 uses weak permissions (644) for ceph/ceph.client.admin.keyring, which allows local users to obtain sensitive information by reading the file.",ceph-deploy
1424,CVE-2015-3012,kogmbh,WebODF,https://github.com/kogmbh/WebODF,"Multiple cross-site scripting (XSS) vulnerabilities in WebODF before 0.5.5, as used in ownCloud, allow remote attackers to inject arbitrary web script or HTML via a (1) style or (2) font name or (3) javascript or (4) data URI.",WebODF
1031,CVE-2015-3138,the-tcpdump-group,tcpdump,https://github.com/the-tcpdump-group/tcpdump,print-wb.c in tcpdump before 4.7.4 allows remote attackers to cause a denial of service (segmentation fault and process crash).,tcpdump
2586,CVE-2015-3155,theforeman,foreman,https://github.com/theforeman/foreman,"Foreman before 1.8.1 does not set the secure flag for the _session_id cookie in an https session, which makes it easier for remote attackers to capture this cookie by intercepting its transmission within an http session.",Foreman
2798,CVE-2015-3156,openstack,trove,https://github.com/openstack/trove,"The _write_config function in trove/guestagent/datastore/experimental/mongodb/service.py, reset_configuration function in trove/guestagent/datastore/experimental/postgresql/service/config.py, write_config function in trove/guestagent/datastore/experimental/redis/service.py, _write_mycnf function in trove/guestagent/datastore/mysql/service.py, InnoBackupEx::_run_prepare function in trove/guestagent/strategies/restore/mysql_impl.py, InnoBackupEx::cmd function in trove/guestagent/strategies/backup/mysql_impl.py, MySQLDump::cmd in trove/guestagent/strategies/backup/mysql_impl.py, InnoBackupExIncremental::cmd function in trove/guestagent/strategies/backup/mysql_impl.py, _get_actual_db_status function in trove/guestagent/datastore/experimental/cassandra/system.py and trove/guestagent/datastore/experimental/cassandra/service.py, and multiple class CbBackup methods in trove/guestagent/strategies/backup/experimental/couchbase_impl.py in Openstack DBaaS (aka Trove) as packaged in Openstack before 2015.1.0 (aka Kilo) allows local users to write to configuration files via a symlink attack on a temporary file.",trove
3335,CVE-2015-3212,torvalds,linux,https://github.com/torvalds/linux,"Race condition in net/sctp/socket.c in the Linux kernel before 4.1.2 allows local users to cause a denial of service (list corruption and panic) via a rapid series of system calls related to sockets, as demonstrated by setsockopt calls.",Linux
3190,CVE-2015-3214,torvalds,linux,https://github.com/torvalds/linux,"The pit_ioport_read in i8254.c in the Linux kernel before 2.6.33 and QEMU before 2.3.1 does not distinguish between read lengths and write lengths, which might allow guest OS users to execute arbitrary code on the host OS by triggering use of an invalid index.",Linux
3137,CVE-2015-3225,rack,rack,https://github.com/rack/rack,"lib/rack/utils.rb in Rack before 1.5.4 and 1.6.x before 1.6.2, as used with Ruby on Rails 3.x and 4.x and other products, allows remote attackers to cause a denial of service (SystemStackError) via a request with a large parameter depth.",rack
836,CVE-2015-3288,torvalds,linux,https://github.com/torvalds/linux,"mm/memory.c in the Linux kernel before 4.1.4 mishandles anonymous pages, which allows local users to gain privileges or cause a denial of service (page tainting) via a crafted application that triggers writing to page zero.",Linux
503,CVE-2015-3290,torvalds,linux,https://github.com/torvalds/linux,"arch/x86/entry/entry_64.S in the Linux kernel before 4.1.6 on the x86_64 platform improperly relies on espfix64 during nested NMI processing, which allows local users to gain privileges by triggering an NMI within a certain instruction window.",Linux
1258,CVE-2015-3291,torvalds,linux,https://github.com/torvalds/linux,"arch/x86/entry/entry_64.S in the Linux kernel before 4.1.6 on the x86_64 platform does not properly determine when nested NMI processing is occurring, which allows local users to cause a denial of service (skipped NMI) by modifying the rsp register, issuing a syscall instruction, and triggering an NMI.",Linux
3302,CVE-2015-3295,markdown-it,markdown-it,https://github.com/markdown-it/markdown-it,markdown-it before 4.1.0 does not block data: URLs.,markdown-it
2887,CVE-2015-3315,abrt,abrt,https://github.com/abrt/abrt,"Automatic Bug Reporting Tool (ABRT) allows local users to read, change the ownership of, or have other unspecified impact on arbitrary files via a symlink attack on (1) /var/tmp/abrt/*/maps, (2) /tmp/jvm-*/hs_error.log, (3) /proc/*/exe, (4) /etc/os-release in a chroot, or (5) an unspecified root directory related to librpm.",ABRT
2928,CVE-2015-3331,torvalds,linux,https://github.com/torvalds/linux,"The __driver_rfc4106_decrypt function in arch/x86/crypto/aesni-intel_glue.c in the Linux kernel before 3.19.3 does not properly determine the memory locations used for encrypted data, which allows context-dependent attackers to cause a denial of service (buffer overflow and system crash) or possibly execute arbitrary code by triggering a crypto API call, as demonstrated by use of a libkcapi test program with an AF_ALG(aead) socket.",Linux
258,CVE-2015-3339,torvalds,linux,https://github.com/torvalds/linux,"Race condition in the prepare_binprm function in fs/exec.c in the Linux kernel before 3.19.6 allows local users to gain privileges by executing a setuid program at a time instant when a chown to root is in progress, and the ownership is changed but the setuid bit is not yet stripped.",Linux
287,CVE-2015-3417,FFmpeg,FFmpeg,https://github.com/FFmpeg/FFmpeg,"Use-after-free vulnerability in the ff_h264_free_tables function in libavcodec/h264.c in FFmpeg before 2.3.6 allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted H.264 data in an MP4 file, as demonstrated by an HTML VIDEO element that references H.264 data.",FFmpeg
2488,CVE-2015-3429,Automattic,Genericons,https://github.com/Automattic/Genericons,"Cross-site scripting (XSS) vulnerability in example.html in Genericons before 3.3.1, as used in WordPress before 4.2.2, allows remote attackers to inject arbitrary web script or HTML via a fragment identifier.",Genericons
189,CVE-2015-3636,torvalds,linux,https://github.com/torvalds/linux,"The ping_unhash function in net/ipv4/ping.c in the Linux kernel before 4.0.3 does not initialize a certain list data structure during an unhash operation, which allows local users to gain privileges or cause a denial of service (use-after-free and system crash) by leveraging the ability to make a SOCK_DGRAM socket system call for the IPPROTO_ICMP or IPPROTO_ICMPV6 protocol, and then making a connect system call after a disconnect.",Linux
217,CVE-2015-3649,tigris,open-uri-cached,https://github.com/tigris/open-uri-cached,"The open-uri-cached rubygem allows local users to execute arbitrary Ruby code by creating a directory under /tmp containing ""openuri-"" followed by a crafted UID, and putting Ruby code in said directory once a meta file is created.",open-uri-cached
1914,CVE-2015-3880,phpbb,phpbb,https://github.com/phpbb/phpbb,Open redirect vulnerability in phpBB before 3.0.14 and 3.1.x before 3.1.4 allows remote attackers to redirect users of Google Chrome to arbitrary web sites and conduct phishing attacks via unspecified vectors.,phpBB
3203,CVE-2015-3887,rofl0r,proxychains-ng,https://github.com/rofl0r/proxychains-ng,"Untrusted search path vulnerability in ProxyChains-NG before 4.9 allows local users to gain privileges via a Trojan horse libproxychains4.so library in the current working directory, which is referenced in the LD_PRELOAD path.",ProxyChains-NG
2939,CVE-2015-3902,phpmyadmin,phpmyadmin,https://github.com/phpmyadmin/phpmyadmin,"Multiple cross-site request forgery (CSRF) vulnerabilities in the setup process in phpMyAdmin 4.0.x before 4.0.10.10, 4.2.x before 4.2.13.3, 4.3.x before 4.3.13.1, and 4.4.x before 4.4.6.1 allow remote attackers to hijack the authentication of administrators for requests that modify the configuration file.",phpMyAdmin
2717,CVE-2015-3903,phpmyadmin,phpmyadmin,https://github.com/phpmyadmin/phpmyadmin,"libraries/Config.class.php in phpMyAdmin 4.0.x before 4.0.10.10, 4.2.x before 4.2.13.3, 4.3.x before 4.3.13.1, and 4.4.x before 4.4.6.1 disables X.509 certificate verification for GitHub API calls over SSL, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",phpMyAdmin
2520,CVE-2015-3905,kohler,t1utils,https://github.com/kohler/t1utils,Buffer overflow in the set_cs_start function in t1disasm.c in t1utils before 1.39 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted font file.,t1utils
633,CVE-2015-3935,Dolibarr,dolibarr,https://github.com/Dolibarr/dolibarr,Multiple cross-site scripting (XSS) vulnerabilities in Dolibarr ERP/CRM 3.5 and 3.6 allow remote attackers to inject arbitrary web script or HTML via the Business Search (search_nom) field to (1) htdocs/societe/societe.php or (2) htdocs/societe/admin/societe.php.,Dolibarr
2835,CVE-2015-3996,AFNetworking,AFNetworking,https://github.com/AFNetworking/AFNetworking,"The default AFSecurityPolicy.validatesDomainName configuration for AFSSLPinningModeNone in the AFNetworking framework before 2.5.3, as used in the ownCloud iOS Library, disables verification of a server hostname against the domain name in the subject's Common Name (CN) of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",AFNetworking
